epiweek,release_date,% WEIGHTED ILI,% UNWEIGHTED ILI,AGE 0-4,AGE 5-24,ILITOTAL,NUM. OF PROVIDERS,OT
201623,2017-10-24,1.04118,1.13894,2293,2313,7201,1446,632252
201624,2017-10-24,0.971814,1.09641,2189,2171,6768,1440,617287
201625,2017-10-24,0.863306,0.999559,2062,1905,6024,1402,602666
201626,2017-10-24,0.833797,0.99095,1873,1810,5686,1382,573793
201627,2017-10-24,0.784516,0.931253,1646,1641,5118,1379,549582
201628,2017-10-24,0.734327,0.843118,1610,1599,5078,1392,602288
201629,2017-10-24,0.698845,0.840286,1670,1621,5044,1388,600272
201630,2017-10-24,0.723099,0.830065,1580,1624,4925,1393,593327
201631,2017-10-24,0.663501,0.790428,1455,1496,4596,1360,581457
201632,2017-10-24,0.69276,0.830826,1512,1639,4868,1329,585923
201633,2017-10-24,0.710029,0.856796,1644,1914,5265,1345,614499
201634,2017-10-24,0.834232,1.00746,1848,2364,6260,1356,621362
201635,2017-10-24,0.992621,1.05868,1815,2651,6504,1354,614349
201636,2017-10-24,1.01605,1.10028,1883,2604,6623,1347,601938
201637,2017-10-24,1.07169,1.1457,2026,3073,7639,1365,666755
201638,2017-10-24,1.10163,1.2189,2341,3298,8229,1363,675119
201639,2017-10-24,1.18841,1.31113,2413,3334,8505,1389,648678
201640,2018-10-05,1.19763,1.25626,3119,4174,10920,1956,869249
201641,2018-10-05,1.22887,1.29218,3207,4078,10997,1977,851042
201642,2018-10-05,1.26723,1.33024,3564,4452,11926,1986,896532
201643,2018-10-05,1.36226,1.42562,3786,4769,12648,2008,887194
201644,2018-10-05,1.48468,1.56991,4314,5287,13790,2001,878396
201645,2018-10-05,1.55838,1.65029,4703,5193,14258,1993,863967
201646,2018-10-05,1.64639,1.73187,4979,5610,15160,2002,875353
201647,2018-10-05,1.91196,2.03348,5032,4567,14208,2013,698702
201648,2018-10-05,1.81129,1.88027,5209,5655,16605,2005,883118
201649,2018-10-05,1.91669,2.00307,5512,5814,16976,2018,847500
201650,2018-10-05,2.20671,2.27465,5744,6724,18463,2005,811687
201651,2018-10-05,2.73096,2.9137,6657,7470,21570,1982,740295
201652,2018-10-05,3.36152,3.54769,7712,7144,24900,1931,701866
201701,2018-10-05,3.09232,3.07969,6716,6786,24178,2028,785080
201702,2018-10-05,3.07623,3.02096,6022,8847,24904,2001,824374
201703,2018-10-05,3.50708,3.40075,6403,12121,28759,2033,845666
201704,2018-10-05,3.79872,3.53148,6958,14064,31221,2024,884076
201705,2018-10-05,4.43601,4.04671,7452,17475,36510,2029,902215
201706,2018-10-05,5.06094,4.75345,8110,20150,42890,2030,902292
201707,2018-10-05,4.85988,4.65322,7737,18715,41098,1973,883216
201708,2018-10-05,4.57809,4.56893,7649,17300,40124,1990,878193
201709,2018-10-05,3.55555,3.45379,6129,12394,30183,1998,873909
201710,2018-10-05,3.50492,3.29578,5851,11546,28051,1973,851118
201711,2018-10-05,3.21406,3.16311,5503,10084,25484,1961,805664
201712,2018-10-05,3.09854,3.1402,5518,11512,27371,1943,871632
201713,2018-10-05,2.79765,2.88096,5158,10155,24375,1904,846072
201714,2018-10-05,2.38646,2.36989,4490,8183,19684,1910,830587
201715,2018-10-05,1.96699,1.93539,3909,5851,15552,1865,803557
201716,2018-10-05,1.73523,1.6406,3308,4683,13012,1850,793124
201717,2018-10-05,1.5635,1.47817,2997,4497,11955,1850,808770
201718,2018-10-05,1.4041,1.36819,2890,4106,10763,1800,786659
201719,2018-10-05,1.27729,1.33856,2746,3822,10188,1770,761114
201720,2018-10-05,1.28245,1.34625,2685,3518,9809,1749,728618
201721,2018-10-05,1.16589,1.26487,2341,3060,8564,1617,677064
201722,2018-10-05,1.10922,1.25688,2312,2575,7757,1572,617165
201723,2018-10-05,1.04387,1.15799,2456,2377,7558,1498,652681
201724,2018-10-05,0.905089,1.04831,2049,2099,6636,1472,633019
201725,2018-10-05,0.900337,0.988607,1930,1972,6264,1502,633619
201726,2018-10-05,0.859539,0.961605,1771,1748,5596,1424,581944
201727,2018-10-05,0.818831,0.955645,1728,1564,5326,1461,557320
201728,2018-10-05,0.752503,0.82743,1545,1578,4961,1410,599567
201729,2018-10-05,0.7372,0.814071,1549,1426,4764,1403,585207
201730,2018-10-05,0.733096,0.818115,1576,1516,4880,1382,596493
201731,2018-10-05,0.73102,0.829757,1529,1485,4899,1393,590414
201732,2018-10-05,0.688338,0.828501,1559,1481,4915,1390,593240
201733,2018-10-05,0.732049,0.885896,1603,1691,5230,1351,590363
201734,2018-10-05,0.911641,1.05599,1977,2556,6682,1382,632771
201735,2018-10-05,1.02105,1.11768,2076,2726,7133,1371,638196
201736,2018-10-05,1.09335,1.13843,2074,2488,7073,1386,621296
201737,2018-10-05,1.09515,1.13416,2375,2947,8317,1486,733316
201738,2018-10-05,1.09699,1.17508,2544,3075,8566,1487,728970
201739,2018-10-05,1.18823,1.23773,2840,3201,9079,1470,733519
201740,2019-10-04,1.26589,1.2802,3849,4556,12839,2220,1002892
201741,2019-10-04,1.30479,1.33123,4118,4453,13267,2245,996595
201742,2019-10-04,1.34075,1.40786,4408,4993,14319,2266,1017076
201743,2019-10-04,1.51674,1.5722,5006,5531,15832,2266,1006998
201744,2019-10-04,1.74583,1.70326,5219,6134,17069,2222,1002140
201745,2019-10-04,1.88708,1.86636,6126,6671,19057,2288,1021079
201746,2019-10-04,2.05923,2.07647,6880,7577,21892,2296,1054290
201747,2019-10-04,2.27971,2.33593,6945,5875,19816,2271,848314
201748,2019-10-04,2.28379,2.24637,7008,7474,23752,2279,1057350
201749,2019-10-04,2.58278,2.49504,7229,8488,24955,2272,1000183
201750,2019-10-04,3.36558,3.2005,8285,11259,31502,2262,984283
201751,2019-10-04,4.73117,4.43807,10447,14166,42782,2211,963978
201752,2019-10-04,5.70943,5.46361,11335,11540,45255,2132,828299
201801,2019-10-04,5.74658,5.35765,9410,11717,47269,2243,882271
201802,2019-10-04,5.89207,5.52437,10053,17357,56761,2257,1027466
201803,2019-10-04,6.51759,6.34528,11997,21897,63036,2286,993431
201804,2019-10-04,7.16338,7.01811,13408,30625,77326,2288,1101807
201805,2019-10-04,7.52133,7.7809,14844,37200,85985,2275,1105078
201806,2019-10-04,7.38748,7.76939,15192,38606,87825,2299,1130397
201807,2019-10-04,6.44688,6.81176,13365,32124,76210,2227,1118800
201808,2019-10-04,4.95881,5.15749,10154,20450,53025,2272,1028116
201809,2019-10-04,3.68612,3.55945,7208,13392,36064,2208,1013191
201810,2019-10-04,3.18626,3.00518,6368,10850,29133,2214,969427
201811,2019-10-04,2.76894,2.73038,5588,9468,25938,2201,949978
201812,2019-10-04,2.48706,2.47768,5223,8640,23805,2180,960779
201813,2019-10-04,2.40802,2.36314,4721,7214,20693,2144,875658
201814,2019-10-04,2.07483,2.03139,4553,6218,19074,2127,938963
201815,2019-10-04,1.77898,1.80376,4145,5505,16664,2086,923848
201816,2019-10-04,1.61487,1.58696,3856,5269,14869,2112,936950
201817,2019-10-04,1.5385,1.53801,3723,5336,14552,2088,946160
201818,2019-10-04,1.52612,1.44974,3658,4815,13291,2018,916783
201819,2019-10-04,1.28847,1.27729,3444,4133,11619,1933,909661
201820,2019-10-04,1.18344,1.22051,3359,3764,11066,1977,906668
201821,2019-10-04,1.24919,1.23235,3385,3429,10646,1896,863879
201822,2019-10-04,1.14131,1.223,3220,2987,9608,1802,785606
201823,2019-10-04,0.9878,1.0473,2847,2552,8693,1798,830040
201824,2019-10-04,0.895565,0.978113,2375,2245,7573,1753,774246
201825,2019-10-04,0.892204,0.947548,2312,2162,7373,1773,778114
201826,2019-10-04,0.877184,0.867554,2206,1916,6947,1736,800757
201827,2019-10-04,0.780203,0.82328,2009,1862,6258,1780,760130
201828,2019-10-04,0.725075,0.771497,1943,1901,6501,1785,842647
201829,2019-10-04,0.68247,0.706819,1741,1720,5786,1748,818597
201830,2019-10-04,0.640393,0.685155,1665,1643,5497,1741,802300
201831,2019-10-04,0.639127,0.687351,1618,1769,5612,1724,816468
201832,2019-10-04,0.705637,0.735733,1726,1784,5861,1690,796621
201833,2019-10-04,0.707801,0.806048,1986,2170,6537,1725,810994
201834,2019-10-04,0.822659,0.944013,2239,2468,7323,1610,775731
201835,2019-10-04,0.859864,0.960101,2445,2830,8111,1681,844807
201836,2019-10-04,1.10083,1.14128,2814,3343,9530,1710,835027
201837,2019-10-04,1.15323,1.14784,2773,3660,10065,1708,876862
201838,2019-10-04,1.20178,1.31156,3242,3949,11189,1684,853109
201839,2019-10-04,1.2498,1.26102,3481,4198,11767,1710,933130
201840,2020-10-02,1.41876,1.41974,4887,6341,17975,2611,1266076
201841,2020-10-02,1.40077,1.473,5332,6279,18652,2651,1266257
201842,2020-10-02,1.47139,1.58968,5589,6802,19948,2623,1254844
201843,2020-10-02,1.63634,1.72208,6249,7487,21634,2678,1256271
201844,2020-10-02,1.79125,1.84114,6869,8291,23169,2666,1258405
201845,2020-10-02,1.86871,1.92692,7509,8451,24085,2672,1249921
201846,2020-10-02,1.98121,2.0852,7821,8076,24419,2665,1171062
201847,2020-10-02,2.23487,2.40063,8607,7197,24635,2618,1026187
201848,2020-10-02,2.14572,2.24479,8890,8788,29096,2666,1296156
201849,2020-10-02,2.25134,2.29962,8809,9276,28377,2658,1233986
201850,2020-10-02,2.6411,2.73181,10156,11376,33113,2650,1212127
201851,2020-10-02,3.13478,3.24012,11515,12816,38260,2596,1180820
201852,2020-10-02,3.96538,4.18077,13615,12044,44012,2581,1052725
201901,2020-10-02,3.45972,3.63095,11686,9572,42135,2630,1160440
201902,2020-10-02,3.07558,3.13643,9369,10758,38815,2656,1237552
201903,2020-10-02,3.3258,3.36213,9703,14265,41199,2658,1225384
201904,2020-10-02,3.79773,3.88115,10765,16965,46241,2677,1191426
201905,2020-10-02,4.34227,4.52235,11628,22217,55264,2668,1222020
201906,2020-10-02,4.86953,5.20091,13899,29772,69732,2673,1340765
201907,2020-10-02,5.03689,5.42034,14246,29255,70056,2655,1292464
201908,2020-10-02,4.8812,5.27078,13634,26502,66461,2655,1260932
201909,2020-10-02,4.54791,4.58991,11647,23468,58802,2658,1281115
201910,2020-10-02,4.3762,4.39714,11168,21760,55431,2637,1260615
201911,2020-10-02,4.22692,4.12777,10986,20081,53177,2646,1288273
201912,2020-10-02,3.68251,3.50278,9721,16800,45668,2653,1303765
201913,2020-10-02,3.08559,3.04819,8644,13642,37948,2619,1244935
201914,2020-10-02,2.69831,2.67984,7606,11768,32941,2620,1229217
201915,2020-10-02,2.28676,2.26612,6754,10005,27854,2568,1229148
201916,2020-10-02,2.01217,1.96484,6325,7904,23147,2542,1178058
201917,2020-10-02,1.71323,1.72201,5698,6621,20610,2516,1196855
201918,2020-10-02,1.56678,1.5728,5369,6207,18864,2485,1199386
201919,2020-10-02,1.49827,1.45718,4789,5906,17107,2444,1173980
201920,2020-10-02,1.49961,1.50332,4649,5530,16459,2336,1094840
201921,2020-10-02,1.42123,1.40257,4601,5234,15763,2224,1123869
201922,2020-10-02,1.39258,1.40358,4442,4660,14776,2196,1052737
201923,2020-10-02,1.21697,1.23749,3937,4115,13451,2258,1086961
201924,2020-10-02,1.11266,1.12161,3506,3741,12106,2206,1079343
201925,2020-10-02,0.991888,1.01276,3056,3288,10695,2159,1056024
201926,2020-10-02,0.946401,0.959768,2955,3117,10027,2084,1044732
201927,2020-10-02,0.874695,0.878917,2512,2726,8722,2154,992358
201928,2020-10-02,0.809169,0.794181,2346,2661,8425,2111,1060841
201929,2020-10-02,0.75452,0.766394,2222,2571,8116,2154,1058986
201930,2020-10-02,0.732983,0.748613,2138,2466,7787,2140,1040191
201931,2020-10-02,0.725811,0.757116,2354,2438,7884,2151,1041320
201932,2020-10-02,0.754209,0.770094,2102,2392,8060,2167,1046625
201933,2020-10-02,0.729672,0.833506,2634,2831,8994,2200,1079056
201934,2020-10-02,0.839875,0.94034,2911,3503,10103,2170,1074399
201935,2020-10-02,0.989358,1.08197,3428,4244,11904,2193,1100212
201936,2020-10-02,1.1354,1.20216,3810,4548,13188,2217,1097022
201937,2020-10-02,1.23124,1.27291,3912,5502,14843,2247,1166071
201938,2020-10-02,1.24448,1.3881,4469,5678,16001,2224,1152730
201939,2020-10-02,1.3379,1.49515,4981,6121,17453,2211,1167311
201940,2021-10-08,1.49002,1.50284,6219,7658,21916,2912,1458307
201941,2021-10-08,1.59192,1.59764,6550,7638,22954,2942,1436748
201942,2021-10-08,1.72572,1.73931,7287,8292,24886,2966,1430800
201943,2021-10-08,1.83419,1.86039,7892,9349,27419,2997,1473831
201944,2021-10-08,2.04008,2.01412,8658,10068,28910,3005,1435369
201945,2021-10-08,2.39351,2.36364,10557,12551,34586,3022,1463253
201946,2021-10-08,2.63251,2.64428,11446,13671,37732,2991,1426928
201947,2021-10-08,2.89941,2.97387,12716,17058,44161,2987,1484969
201948,2021-10-08,3.41501,3.45389,14444,14821,44044,2993,1275199
201949,2021-10-08,3.2579,3.31281,13852,16397,48904,2995,1476208
201950,2021-10-08,3.94308,3.86928,14728,21877,56444,2958,1458774
201951,2021-10-08,5.06435,5.02613,18001,29182,71594,2926,1424436
201952,2021-10-08,7.06161,7.15315,24097,34004,95757,2917,1338669
202001,2021-10-08,5.90066,6.21936,21594,23392,88731,2970,1426691
202002,2021-10-08,4.9402,5.06711,15564,22756,75614,3002,1492251
202003,2021-10-08,5.33135,5.35768,16587,29668,79783,2995,1489132
202004,2021-10-08,6.07822,6.02274,18574,35275,90150,2997,1496826
202005,2021-10-08,6.74724,6.87271,20299,44117,108307,2995,1575900
202006,2021-10-08,6.80157,7.08558,20270,45513,111361,3005,1571657
202007,2021-10-08,6.11292,6.22068,17393,36909,95418,2969,1533883
202008,2021-10-08,5.52513,5.61968,15330,28531,80559,2984,1433517
202009,2021-10-08,5.12333,5.10268,13820,25490,74823,2947,1466346
202010,2021-10-08,5.26652,5.28928,13888,26396,78779,2913,1489410
202011,2021-10-08,5.66932,6.28745,14154,27756,89607,2847,1425172
202012,2021-10-08,6.38029,7.35285,10790,17512,78584,2810,1068755
202013,2021-10-08,4.91692,6.22687,5129,8322,53142,2738,853431
202014,2021-10-08,3.78625,4.82995,2359,4852,36251,2696,750546
202015,2021-10-08,2.80122,3.47366,1496,3426,24974,2698,718953
202016,2021-10-08,2.12907,2.57391,1068,2667,18274,2679,709970
202017,2021-10-08,1.73315,2.02032,926,2317,15164,2663,750576
202018,2021-10-08,1.40939,1.6211,864,2098,12821,2635,790883
202019,2021-10-08,1.18657,1.35218,720,1883,11058,2624,817791
202020,2021-10-08,1.11444,1.23805,788,1960,10480,2613,846493
202021,2021-10-08,1.00711,1.07708,900,2221,11416,2963,1059901
202022,2021-10-08,0.889878,0.887647,805,1893,9605,2946,1082074
202023,2021-10-08,0.815858,0.820978,801,1967,9318,2925,1134988
202024,2021-10-08,0.837779,0.814955,878,2139,9572,2899,1174543
202025,2021-10-08,0.929189,0.951491,1005,2679,11866,2935,1247096
202026,2021-10-08,1.13871,1.20333,1212,3487,15490,2892,1287264
202027,2021-10-08,1.27591,1.38465,1394,3965,17826,2888,1287401
202028,2021-10-08,1.34978,1.47371,1544,4092,20043,2913,1360037
202029,2021-10-08,1.34436,1.43806,1657,4070,19250,2887,1338613
202030,2021-10-08,1.22126,1.21924,1634,3554,16523,2948,1355190
202031,2021-10-08,1.15381,1.1519,1608,3493,15514,2986,1346820
202032,2021-10-08,1.0649,1.05776,1570,3268,14103,2945,1333292
202033,2021-10-08,0.979173,0.980887,1587,3141,13131,2965,1338686
202034,2021-10-08,0.967664,0.959772,1804,3263,12900,2923,1344069
202035,2021-10-08,1.00158,0.972423,1864,3942,13138,2957,1351058
202036,2021-10-08,0.917339,0.915323,1766,3574,12232,2907,1336359
202037,2021-10-08,1.02954,0.97981,1995,3806,13001,2894,1326890
202038,2021-10-08,0.975797,0.956785,2068,3609,13005,2921,1359239
202039,2021-10-08,1.0586,1.0348,2273,4311,14457,2919,1397083
202040,2022-10-07,1.0872,1.07453,2467,4748,16570,3332,1542071
202041,2022-10-07,1.20898,1.18497,2562,5258,19194,3373,1619788
202042,2022-10-07,1.10874,1.09042,2316,4631,17281,3351,1584807
202043,2022-10-07,1.18588,1.14934,2457,4852,18187,3377,1582393
202044,2022-10-07,1.25,1.1881,2515,4924,18612,3471,1566538
202045,2022-10-07,1.43782,1.33548,2727,5837,21410,3470,1603163
202046,2022-10-07,1.48426,1.37797,2776,5549,22623,3436,1641763
202047,2022-10-07,1.54717,1.4268,2693,5342,22722,3376,1592518
202048,2022-10-07,1.60668,1.49601,2485,4585,21320,3378,1425127
202049,2022-10-07,1.56586,1.44878,2604,4875,22305,3382,1539568
202050,2022-10-07,1.52073,1.4297,2567,4726,22219,3400,1554103
202051,2022-10-07,1.50659,1.39828,2482,4282,20886,3340,1493692
202052,2022-10-07,1.55413,1.45723,2323,3564,19852,3343,1362314
202053,2022-10-07,1.5907,1.5383,2585,3934,22436,3322,1458493
202101,2022-10-07,1.47569,1.43493,2414,4549,22720,3358,1583355
202102,2022-10-07,1.29196,1.26364,2380,4056,19194,3332,1518947
202103,2022-10-07,1.25191,1.21094,2566,4056,18353,3356,1515597
202104,2022-10-07,1.10337,1.12256,2560,3955,16910,3367,1506379
202105,2022-10-07,1.16554,1.08197,2636,4015,16101,3337,1488119
202106,2022-10-07,1.00745,0.974818,2557,3736,14108,3288,1447245
202107,2022-10-07,0.986987,0.907497,2320,3146,12602,3297,1388655
202108,2022-10-07,0.862967,0.860475,2544,3541,13347,3318,1551120
202109,2022-10-07,0.82875,0.842691,2773,3544,13017,3319,1544694
202110,2022-10-07,0.883305,0.903419,3220,3811,14098,3325,1560517
202111,2022-10-07,0.90874,0.939582,3515,3856,14580,3268,1551754
202112,2022-10-07,0.948022,0.960224,3817,3915,15359,3242,1599523
202113,2022-10-07,0.974936,0.998001,4116,4089,15994,3301,1602603
202114,2022-10-07,1.06411,1.07813,4740,4692,18148,3323,1683278
202115,2022-10-07,1.08168,1.10911,5227,4909,19177,3324,1729037
202116,2022-10-07,1.10339,1.15017,5764,5095,19313,3290,1679142
202117,2022-10-07,1.13164,1.1826,6335,5517,20134,3303,1702520
202118,2022-10-07,1.1483,1.20847,6822,5403,19937,3272,1649771
202119,2022-10-07,1.19144,1.25476,7366,5492,20373,3255,1623653
202120,2022-10-07,1.24686,1.26333,8352,5414,21266,3233,1683332
202121,2022-10-07,1.14576,1.19113,7953,4967,19685,3184,1652632
202122,2022-10-07,1.18405,1.25152,8502,4856,20152,3182,1610198
202123,2022-10-07,1.12999,1.14539,8097,4646,19188,3148,1675241
202124,2022-10-07,1.19103,1.18507,8536,4619,19672,3107,1659980
202125,2022-10-07,1.21258,1.21019,8514,4611,19896,3093,1644041
202126,2022-10-07,1.2132,1.2128,8369,4757,20103,3092,1657572
202127,2022-10-07,1.26708,1.32915,8719,5310,22376,3094,1683488
202128,2022-10-07,1.38688,1.44259,9193,5930,25263,3103,1751226
202129,2022-10-07,1.64767,1.70922,10372,7171,30554,3102,1787598
202130,2022-10-07,1.799,1.90931,11144,8575,35221,3088,1844702
202131,2022-10-07,1.94947,2.05205,11102,8901,37762,3085,1840212
202132,2022-10-07,2.03512,2.15537,11264,10105,40069,3079,1859035
202133,2022-10-07,2.19023,2.30346,11809,12282,42753,3071,1856032
202134,2022-10-07,2.23843,2.30735,11982,13529,43062,3066,1866295
202135,2022-10-07,2.26655,2.2523,11745,13057,40878,3067,1814941
202136,2022-10-07,2.21303,2.21305,11711,12253,39438,3057,1782067
202137,2022-10-07,2.04664,2.00533,11254,11583,36222,3095,1806283
202138,2022-10-07,1.9014,1.93726,10928,11397,34019,3076,1756033
202139,2022-10-07,1.84504,1.84254,10142,10065,30002,2919,1628298
202140,2023-10-06,2.03726,1.96383,13160,13177,39606,3590,2016770
202141,2023-10-06,1.94864,1.90565,13073,11987,37639,3580,1975130
202142,2023-10-06,1.92538,1.86005,12494,11448,35684,3538,1918446
202143,2023-10-06,1.9789,1.89307,12858,11881,36616,3572,1934216
202144,2023-10-06,2.1334,2.08583,13295,14444,39986,3578,1917029
202145,2023-10-06,2.25788,2.22432,14559,15933,44242,3601,1989010
202146,2023-10-06,2.41079,2.35599,14735,17350,47047,3591,1996913
202147,2023-10-06,2.51762,2.45722,14913,13394,43297,3584,1762035
202148,2023-10-06,2.55244,2.56131,15161,17338,52671,3608,2056405
202149,2023-10-06,2.72476,2.71523,14968,19950,55027,3613,2026604
202150,2023-10-06,3.14645,3.09817,16285,23449,62539,3584,2018579
202151,2023-10-06,4.00686,4.07763,18514,25049,79184,3564,1941911
202152,2023-10-06,4.90468,5.07044,24118,28970,113921,3532,2246767
